date,nav
2020-07-15,45801615.34569476
2020-07-16,45684993.605475776
2020-07-17,45801010.901458144
2020-07-20,46190195.939593494
2020-07-21,46331964.42663753
2020-07-22,46601904.988193505
2020-07-23,46100946.48887231
2020-07-24,45786771.630184956
2020-07-27,46039853.725016385
2020-07-28,45859391.29190702
2020-07-29,46466209.60111189
2020-07-30,46365270.668693215
2020-07-31,46730448.58831937
2020-08-03,47021919.31588942
2020-08-04,47356530.79341455
2020-08-05,47482320.67680104
2020-08-06,47842625.34994555
2020-08-07,47773887.774421595
2020-08-10,47860820.27334602
2020-08-11,47311661.17266851
2020-08-12,47817172.765297964
2020-08-13,47633926.419980824
2020-08-14,47655894.42018433
2020-08-17,47879088.733512826
2020-08-18,48058812.5494453
2020-08-19,47798677.89854095
2020-08-20,48076603.71921531
2020-08-21,48275707.532719105
2020-08-24,48684184.93116639
